game_episode,end_x,end_y
153365_30,75.96527963876724,38.482665061950684
153365_31,88.20091724395752,35.33021640777588
153365_32,52.240357249975204,25.757149934768677
153365_33,44.53722283244133,15.240365087985992
153365_34,53.2566824555397,59.57526636123657
153365_35,77.30239927768707,13.039963960647583
153365_36,40.214425921440125,56.25541591644287
153365_37,76.4216548204422,15.973784506320953
153365_38,103.41669023036957,23.345744609832764
153365_39,50.06725698709488,59.083258628845215
153365_40,99.15729492902756,39.45388889312744
153365_41,56.68990105390549,26.35682463645935
153365_42,67.61161297559738,60.43231797218323
153365_43,64.16585236787796,46.273876428604126
153365_44,67.10833042860031,23.897635102272034
153365_45,73.65613549947739,26.045174479484558
153365_46,85.94971418380737,39.819889307022095
153365_47,76.7880266904831,37.04767155647278
153365_48,87.08856493234634,41.032678842544556
153365_49,47.638037502765656,46.55204176902771
153365_50,69.01830822229385,33.4916136264801
153365_51,90.0646448135376,47.707767486572266
153365_53,39.50589939951897,42.35129523277283
153365_54,41.4229054749012,64.23893141746521
153365_55,44.89236697554588,18.014679312705994
153365_56,88.34729701280594,15.045645296573639
153365_57,81.10747843980789,40.011990785598755
153365_58,65.29099702835083,18.458576560020447
153365_59,92.81097561120987,14.61723905801773
153365_60,91.2350133061409,14.877809822559357
153365_61,37.88416251540184,55.00302338600159
153365_62,101.37451440095901,54.373173236846924
153365_64,66.22420638799667,54.79037666320801
153365_65,44.76737558841705,6.692298173904419
153365_66,72.73105591535568,23.47844970226288
153365_68,90.53963273763657,35.44340372085571
153365_69,39.49097916483879,63.225218772888184
153365_70,76.32203847169876,51.78475618362427
153365_71,67.04045087099075,33.86359643936157
153365_72,94.2842236161232,39.74353265762329
153365_73,98.53553295135498,41.8362455368042
153365_74,42.18169078230858,26.33274507522583
153365_75,43.0365814268589,28.693156123161316
153365_76,50.663243383169174,21.32222855091095
153365_77,91.98799699544907,26.768919110298157
153365_79,80.16970664262772,19.13360071182251
153365_80,91.87602013349533,36.39692759513855
153365_82,72.81183421611786,13.035555183887482
153365_83,34.333634823560715,42.78265619277954
153365_84,71.67725801467896,24.431906700134277
153365_85,67.5993463397026,21.212297916412354
153365_86,75.02670049667358,49.43784809112549
153365_89,42.05649599432945,27.8208566904068
153365_90,85.8119586110115,50.053321838378906
153365_91,78.17460089921951,12.53974461555481
153365_92,85.67466616630554,17.989134550094604
153365_93,88.25329452753067,34.19221496582031
153366_1,95.41382431983948,49.345250606536865
153366_3,83.83430778980255,29.175801157951355
153366_4,40.818129032850266,43.223999977111816
153366_5,49.50378343462944,6.278293162584305
153366_6,85.59213548898697,52.41707468032837
153366_7,42.14602366089821,47.66948986053467
153366_8,47.71456941962242,31.0728600025177
153366_9,49.30763930082321,19.38876461982727
153366_10,70.59430807828903,35.696382999420166
153366_11,72.37280756235123,22.55652391910553
153366_12,52.566721737384796,57.791996717453
153366_13,51.17588549852371,16.983409583568573
153366_14,85.30965238809586,51.38291001319885
153366_15,94.03456002473831,35.334553241729736
153366_16,58.87430727481842,51.36653542518616
153366_17,32.20999225974083,62.16279578208923
153366_18,74.15796607732773,27.218739986419678
153366_19,77.67412841320038,35.363415479660034
153366_20,75.38774639368057,54.02797746658325
153366_21,48.35659638047218,47.73718500137329
153366_22,63.22302371263504,61.92905259132385
153366_23,42.556117326021194,35.29787254333496
153366_24,57.22679793834686,59.39031457901001
153366_25,78.2094731926918,53.45341181755066
153366_27,94.08728152513504,23.698339343070984
153366_28,52.254282385110855,46.06896710395813
153366_29,28.164774924516678,33.33632457256317
153366_30,83.38197559118271,17.762567400932312
153366_31,42.80603751540184,30.574756383895874
153366_32,89.66785043478012,14.51999568939209
153366_33,103.465875685215,48.926490783691406
153366_35,85.24675458669662,48.84601616859436
153366_36,86.59003883600235,50.0363392829895
153366_37,66.88975900411606,13.15278548002243
153366_38,51.188718527555466,9.890397071838379
153366_39,28.167685121297836,32.43756437301636
153366_40,83.63231509923935,18.851635575294495
153366_41,45.04054918885231,66.3154034614563
153366_42,82.59817510843277,25.25075364112854
153366_43,96.04530572891235,52.606428146362305
153366_44,56.56879931688309,43.79735779762268
153366_46,86.01661115884781,49.65687036514282
153366_47,73.21656435728073,51.88593006134033
153366_48,84.63542550802231,48.04089713096619
153366_49,92.72744983434677,57.35525321960449
153366_50,42.90235877037048,28.000792741775513
153366_51,89.44239467382431,50.602689266204834
153366_52,57.93739289045334,63.07070183753967
153366_53,62.68765389919281,10.630444347858429
153366_54,94.16382282972336,34.250940561294556
153366_55,68.3042773604393,14.86546403169632
153366_56,91.922307908535,48.876248359680176
153366_57,72.42643028497696,56.02851438522339
153366_58,73.13914686441422,33.7394859790802
153366_59,75.20128726959229,40.947587728500366
153366_60,89.69084411859512,44.603790044784546
153366_61,77.35920757055283,46.23088502883911
153366_62,81.554334461689,53.45393466949463
153366_64,85.71373164653778,45.66027116775513
153366_65,39.686619490385056,39.89314937591553
153366_66,91.41789883375168,15.471153557300568
153366_67,73.63170236349106,42.33997082710266
153366_68,75.91521799564362,11.779337525367737
153366_69,87.0349171757698,58.6311092376709
153366_71,85.42400121688843,57.41883850097656
153366_72,86.91570550203323,15.359570264816284
153366_73,80.8313038945198,48.508877992630005
153366_74,43.70152696967125,55.570451498031616
153366_75,65.54049164056778,11.056801736354828
153366_76,52.7687206864357,12.87852531671524
153366_77,47.99648925662041,57.295939922332764
153366_78,78.47006410360336,24.69813561439514
153366_79,92.82953828573227,49.77671694755554
153366_80,57.81094640493393,48.90107774734497
153366_81,61.490711867809296,13.742720544338226
153366_82,44.50071394443512,20.7991840839386
153366_83,49.82480004429817,42.69275403022766
153366_84,88.42258661985397,45.32148742675781
153366_85,71.5996840596199,62.42206144332886
153366_86,90.49852073192596,16.564699411392212
153366_88,53.104156851768494,56.95516610145569
153366_89,59.25205707550049,56.91109251976013
153366_90,69.33722823858261,50.23887348175049
153366_92,46.05873003602028,43.298893451690674
153366_93,77.99399346113205,30.958545923233032
153366_94,45.80805882811546,64.057546377182
153366_95,82.24966496229172,57.31507062911987
153367_1,72.59699910879135,16.652869880199432
153367_2,69.90268260240555,45.39961528778076
153367_3,76.52567714452744,16.710430204868317
153367_4,89.40145164728165,14.316648840904236
153367_7,60.392034351825714,48.81721878051758
153367_8,55.28582811355591,38.63851547241211
153367_9,83.11813652515411,49.34521818161011
153367_10,45.27383431792259,61.604904651641846
153367_11,61.98809891939163,59.7890682220459
153367_12,79.58903163671494,41.81665277481079
153367_13,50.883567184209824,38.652000188827515
153367_14,93.03727000951767,16.182592928409576
153367_16,90.70226579904556,48.66402721405029
153367_17,46.1123026907444,8.854963779449463
153367_18,65.91865450143814,50.37687802314758
153367_19,48.75480830669403,46.34074068069458
153367_21,38.95145371556282,62.41921615600586
153367_22,43.52943107485771,63.132410526275635
153367_24,41.12771138548851,32.19016623497009
153367_25,75.55308312177658,19.60953986644745
153367_26,80.12731164693832,51.55766010284424
153367_27,52.8548938035965,17.389419317245483
153367_28,34.55686256289482,29.836392164230347
153367_30,37.30870082974434,42.889042377471924
153367_31,72.57560133934021,9.3451709151268
153367_32,94.47836190462112,46.422852754592896
153367_33,38.55919674038887,28.692029356956482
153367_34,78.54202419519424,27.31525683403015
153367_35,40.32838985323906,47.70019221305847
153367_36,69.09123212099075,22.295120239257812
153367_37,94.67638671398163,55.575586795806885
153367_38,93.8365164399147,28.220244646072388
153367_39,103.00607711076736,49.012643814086914
153367_40,44.16126921772957,10.803421199321747
153367_41,59.46058988571167,42.29385852813721
153367_42,34.96284440159798,59.70900297164917
153367_43,68.11170369386673,36.122904539108276
153367_44,46.663249880075455,11.783930718898773
153367_45,58.0561101436615,61.63636898994446
153367_46,85.75923711061478,50.09005117416382
153367_47,56.9087478518486,19.07925045490265
153367_48,63.7302240729332,10.123656928539276
153367_49,89.38464134931564,31.61300253868103
153367_50,68.76554042100906,64.04292678833008
153367_51,88.41751724481583,44.06253695487976
153367_52,42.26731941103935,49.38299322128296
153367_53,93.60068410634995,44.152151346206665
153367_54,93.52076321840286,57.37686848640442
153367_55,62.126843333244324,17.83518099784851
153367_56,78.78540426492691,59.695141315460205
153367_58,68.98374885320663,35.54389262199402
153367_59,31.623997539281845,11.327459692955017
153367_60,45.857572853565216,60.56816625595093
153367_61,87.54841357469559,27.628787636756897
153367_62,53.84044289588928,50.91911602020264
153367_63,32.07540661096573,28.241817355155945
153367_64,95.52991300821304,39.478296756744385
153367_65,88.64463150501251,50.55095934867859
153367_66,88.87834221124649,54.29099631309509
153367_67,28.76455709338188,40.911810874938965
153367_68,74.24611061811447,53.63273787498474
153367_69,80.10273456573486,54.92888784408569
153367_70,86.15319639444351,58.4893434047699
153367_71,67.99952656030655,17.24703335762024
153367_72,90.43570429086685,38.4783079624176
153367_73,38.74713599681854,57.08297300338745
153367_74,73.15747171640396,24.713890075683594
153367_75,69.54892158508301,28.623770833015442
153367_76,40.191219449043274,11.785045325756073
153367_77,98.34533125162125,36.842944622039795
153367_78,54.05412018299103,34.14121866226196
153367_79,47.16448903083801,21.321334838867188
153367_80,58.18858355283737,38.496960401535034
153367_81,85.61805188655853,56.24064636230469
153367_82,59.65768218040466,10.518463850021362
153367_83,67.36061006784439,51.24195075035095
153367_84,73.34434390068054,55.14880990982056
153367_85,48.57362508773804,62.444819688797
153367_87,78.84439677000046,33.08100461959839
153367_89,81.67071729898453,29.624290585517883
153367_90,84.98511224985123,55.21498918533325
153367_92,66.9465297460556,51.80843448638916
153367_93,89.79381501674652,16.439967811107635
153367_94,85.80552488565445,42.5859260559082
153367_95,85.96102952957153,39.102293252944946
153367_96,68.44466775655746,49.9560227394104
153367_97,33.99095758795738,5.561042129993439
153367_98,73.55457276105881,22.105270266532898
153367_99,94.38255697488785,48.53602170944214
153367_101,95.40160149335861,44.44121551513672
153367_102,36.93568870425224,37.60998868942261
153367_103,39.54772174358368,15.042388617992401
153367_104,93.59216004610062,49.651702642440796
153367_106,91.91083610057831,24.985683917999268
153367_107,65.64804375171661,44.545417070388794
153367_108,55.255981385707855,19.61239528656006
153367_109,45.998429507017136,17.894498348236084
153367_110,76.86255276203156,57.941155433654785
153367_111,63.00321936607361,48.49642276763916
153368_1,56.15618348121643,36.58698225021362
153368_2,59.98133987188339,46.94167184829712
153368_3,91.63939297199249,37.75847864151001
153368_4,80.30539065599442,42.51970624923706
153368_5,65.54556101560593,44.302663803100586
153368_8,74.04031276702881,57.05385947227478
153368_9,82.06508964300156,60.597713470458984
153368_10,69.60464715957642,53.41906976699829
153368_11,82.264603972435,33.49976849555969
153368_12,63.59597325325012,16.60712844133377
153368_14,88.57668936252594,50.94830656051636
153368_15,72.01080411672592,32.89577317237854
153368_16,65.49076795578003,15.424444437026978
153368_17,38.89350324869156,9.520253360271454
153368_18,39.565254896879196,17.726877689361572
153368_19,73.36278766393661,24.425543308258057
153368_20,83.30568462610245,50.18036675453186
153368_21,82.8232803940773,49.66692614555359
153368_22,47.40465223789215,44.3978796005249
153368_25,67.34727948904037,43.83509635925293
153368_26,62.21764773130417,10.984573185443878
153368_27,52.90189504623413,11.133172571659088
153368_28,73.31696927547455,47.37275719642639
153368_29,97.82439976930618,33.39091598987579
153368_30,69.84006017446518,10.377395153045654
153368_31,83.24664831161499,12.682940185070038
153368_32,58.53507846593857,57.82133722305298
153368_33,69.47871387004852,58.91254949569702
153368_34,88.14572364091873,23.326494336128235
153368_36,71.37698203325272,54.74725961685181
153368_37,38.84944662451744,17.310539603233337
153368_38,49.8240427672863,55.709744930267334
153368_39,83.39550644159317,57.2117121219635
153368_41,70.56705236434937,24.602707028388977
153368_42,81.26784592866898,27.951709508895874
153368_44,63.57049494981766,21.20732879638672
153368_45,78.89836996793747,38.52835178375244
153368_46,88.7811666727066,55.063232421875
153368_47,69.53524678945541,52.4441819190979
153368_48,61.15889310836792,24.9318950176239
153368_49,93.63952428102493,26.693565607070923
153368_51,59.16047662496567,18.676056623458862
153368_52,72.22380548715591,43.09659433364868
153368_53,40.94772353768349,58.75057077407837
153368_54,75.9708622097969,35.3163628578186
153368_55,38.859053403139114,29.86152958869934
153368_57,71.52147799730301,44.79338264465332
153368_58,65.05290538072586,59.326364517211914
153368_59,65.13937890529633,43.60262584686279
153368_60,84.1513940691948,41.59496355056763
153368_61,80.28592675924301,24.28766441345215
153368_62,29.66248109936714,58.761510133743286
153368_63,40.909221321344376,63.53045892715454
153368_64,85.53005129098892,51.150824546813965
153368_65,89.34044390916824,38.109328508377075
153368_66,48.08278441429138,30.733148097991943
153368_68,69.78803962469101,14.732604920864105
153368_69,94.39150661230087,51.85896873474121
153368_70,98.05003076791763,44.83819389343262
153368_71,79.52547043561935,46.77220296859741
153368_73,91.39658868312836,41.648667335510254
153368_74,82.19396442174911,30.350848078727722
153368_75,42.962430864572525,52.15733885765076
153368_76,91.2535509467125,43.07806754112244
153368_77,74.81744170188904,29.346431255340576
153368_78,89.56590592861176,17.918113827705383
153368_79,52.215079218149185,61.64946460723877
153368_80,83.7487855553627,37.60330104827881
153368_81,90.44200032949448,39.17758393287659
153368_82,81.85802757740021,53.88352036476135
153368_84,89.15981143712997,43.07711100578308
153368_85,64.24750685691833,45.732911109924316
153368_86,58.260856568813324,18.895129561424255
153369_1,84.28498774766922,54.45589733123779
153369_2,87.98253983259201,48.26740550994873
153369_3,90.72463363409042,57.65847086906433
153369_4,30.770568251609802,6.327164113521576
153369_5,26.712649315595627,65.16591954231262
153369_7,70.50325959920883,20.300243496894836
153369_10,50.127876698970795,62.96798372268677
153369_11,93.5863208770752,20.817196130752563
153369_12,84.70130234956741,47.724831104278564
153369_13,86.56487971544266,39.55725955963135
153369_14,42.40572586655617,62.53737258911133
153369_15,82.81160831451416,26.312305212020874
153369_16,74.86851096153259,57.21400213241577
153369_17,82.82988935709,50.10133910179138
153369_18,61.586260199546814,11.924005389213562
153369_19,77.79747068881989,39.91931223869324
153369_20,70.4867434501648,42.07118034362793
153369_21,41.2849996984005,53.61246418952942
153369_22,54.45864379405975,56.80135440826416
153369_23,75.31791418790817,56.601239919662476
153369_24,70.80743461847305,54.990827560424805
153369_25,75.15125691890717,38.990609645843506
153369_26,75.48766940832138,57.59536385536194
153369_27,90.07200479507446,31.587915778160095
153369_28,78.54614228010178,40.54410409927368
153369_29,41.27874121069908,34.30046558380127
153369_30,83.17195326089859,16.522185266017914
153369_31,74.46078926324844,24.494811058044434
153369_33,40.151008665561676,44.75322437286377
153369_34,83.6864697933197,52.54159450531006
153369_35,89.81834203004837,29.355115056037903
153369_37,83.71942073106766,11.538342297077179
153369_38,95.97986072301865,17.450834155082703
153369_39,78.54519098997116,15.774582982063293
153369_41,102.03728199005127,40.3746919631958
153369_42,51.44987270236015,37.952736377716064
153369_43,65.65631747245789,15.361956536769867
153369_44,82.98600107431412,54.06596326828003
153369_45,62.744067907333374,16.02690362930298
153369_46,83.09519916772842,41.01749587059021
153369_50,90.53192228078842,23.20989429950714
153369_51,50.55723085999489,61.57076930999756
153369_52,67.25153088569641,54.02316236495972
153369_54,65.77785104513168,57.2211639881134
153369_55,67.98026919364929,15.025360465049744
153369_56,65.58815628290176,15.997650265693665
153369_57,77.75874942541122,17.68943703174591
153369_58,29.255932867527008,21.17101287841797
153369_60,95.2344498038292,20.481273889541626
153369_62,92.24304914474487,56.470279693603516
153369_63,51.63193836808205,61.29745960235596
153369_65,59.56506907939911,10.648998498916626
153369_66,87.05277264118195,21.80111837387085
153369_67,101.78360670804977,41.21186709403992
153369_68,88.76916915178299,48.42488932609558
153369_69,85.02496629953384,31.351712346076965
153369_70,84.36961501836777,30.861165761947632
153369_71,71.58523947000504,19.469830989837646
153369_72,81.55445963144302,25.493512988090515
153369_73,28.59628826379776,57.897361516952515
153369_76,28.173643201589584,14.288000404834747
153369_77,77.89241194725037,17.063883185386658
153369_78,45.84151670336723,26.27043652534485
153369_80,67.82469570636749,51.625444412231445
153369_82,42.546707689762115,11.915584027767181
153369_83,81.74233943223953,48.095553398132324
153369_84,87.13423937559128,18.92377495765686
153369_85,86.30269914865494,53.20161199569702
153369_86,101.43972784280777,35.18559718132019
153369_88,59.89656239748001,37.340845584869385
153370_1,51.78810641169548,33.853567004203796
153370_2,51.43809422850609,7.904055178165436
153370_3,60.418507754802704,15.372079193592072
153370_4,66.1438912153244,13.787179172039032
153370_5,87.59062707424164,26.51073968410492
153370_6,75.38825958967209,10.204208552837372
153370_7,31.533565521240234,34.268579721450806
153370_8,88.94076436758041,32.8921172618866
153370_9,46.482786387205124,55.52574157714844
153370_10,55.51154673099518,37.96263813972473
153370_11,73.52017611265182,36.99887204170227
153370_12,59.714046120643616,29.720643281936646
153370_13,63.198959827423096,57.332908391952515
153370_14,89.84035938978195,24.873963832855225
153370_16,67.69533902406693,11.62053644657135
153370_17,56.81821882724762,57.516502380371094
153370_18,52.754557728767395,19.994105577468872
153370_19,75.10696560144424,11.284187614917755
153370_20,69.24948424100876,60.60833668708801
153370_21,56.02755904197693,43.34515571594238
153370_22,77.58349925279617,31.73345708847046
153370_23,70.39500027894974,29.077192902565002
153370_24,43.832201063632965,27.526853799819946
153370_25,74.33092564344406,42.94037914276123
153370_26,69.84493553638458,11.193155646324158
153370_27,66.93284869194031,13.920757710933685
153370_28,85.33936768770218,25.132195949554443
153370_30,76.52237892150879,49.484742641448975
153370_31,60.853910744190216,27.922932386398315
153370_32,59.85031217336655,40.77165412902832
153370_33,96.20278805494308,46.03362798690796
153370_35,75.01943439245224,40.32776498794556
153370_36,88.6392617225647,14.144530236721039
153370_37,48.72390702366829,59.85824680328369
153370_38,31.44947960972786,61.27846670150757
153370_39,40.37735939025879,31.48192274570465
153370_40,80.47538995742798,59.41579246520996
153370_41,100.55431455373764,19.10388934612274
153370_42,34.725622683763504,59.50981259346008
153370_43,92.15461045503616,27.293692231178284
153370_44,30.482058227062225,4.86667600274086
153370_45,86.93887442350388,30.309808254241943
153370_46,88.07318776845932,16.262288331985474
153370_47,93.01393210887909,23.89217960834503
153370_49,69.33268457651138,28.849993467330933
153370_50,67.35088437795639,33.60249674320221
153370_51,75.06937712430954,43.48242259025574
153370_53,25.498890727758408,54.07368040084839
153370_54,63.42981666326523,53.77717876434326
153370_55,37.85952910780907,61.334099769592285
153370_56,37.13460847735405,64.1292622089386
153370_57,38.12008872628212,33.750242948532104
153370_58,61.1552694439888,43.794394969940186
153370_59,69.2668890953064,26.287824392318726
153370_60,90.69991260766983,14.906713604927063
153370_61,74.54048484563828,30.8172847032547
153370_63,74.71484005451202,18.099944710731506
153370_64,90.3859993815422,54.24593782424927
153370_65,89.32467252016068,15.470655024051666
153370_66,52.045718282461166,6.652458071708679
153370_67,51.63340285420418,14.662311732769012
153370_68,77.47015178203583,42.81698203086853
153370_69,41.86138764023781,56.575984954833984
153370_70,46.92386582493782,11.873846054077148
153370_71,61.86352998018265,39.149386405944824
153370_72,64.59065347909927,13.523441910743713
153370_73,72.40305483341217,59.5777063369751
153370_74,50.84576591849327,9.47944861650467
153370_75,79.23941999673843,43.038002490997314
153370_76,92.41931319236755,18.6076238155365
153370_78,49.38001558184624,37.74102592468262
153370_79,48.51083993911743,35.55044651031494
153370_80,56.66216343641281,20.980719089508057
153370_81,59.96580630540848,36.95723843574524
153370_83,58.68755400180817,23.94620156288147
153370_85,36.85398727655411,32.857884645462036
153370_86,74.88055855035782,21.737393260002136
153370_88,49.27417203783989,38.475385665893555
153370_89,89.08271938562393,20.779635906219482
153370_90,85.37096053361893,43.52143383026123
153370_91,90.7890459895134,35.67650246620178
153370_92,68.93471360206604,61.74315643310547
153371_1,70.40257930755615,13.463308870792389
153371_2,38.197058737277985,9.109810531139374
153371_3,68.0947494506836,21.11490762233734
153371_4,71.9903889298439,48.567336082458496
153371_5,71.13588005304337,58.044517993927
153371_6,93.12957018613815,59.32362461090088
153371_7,65.63663452863693,23.021053552627563
153371_8,76.23272359371185,16.09112423658371
153371_9,59.85922425985336,13.111716270446777
153371_10,54.589039385318756,9.197099447250366
153371_11,70.39550095796585,24.96639919281006
153371_12,73.49757671356201,56.675792932510376
153371_13,83.710295855999,41.416358947753906
153371_14,91.712786257267,32.83800411224365
153371_15,71.64273619651794,34.61792182922363
153371_16,71.65460228919983,47.73823881149292
153371_17,71.09639525413513,39.64603090286255
153371_18,68.99401903152466,49.54196047782898
153371_19,57.86344885826111,52.21445941925049
153371_20,60.84959864616394,35.37949013710022
153371_21,68.75809282064438,20.638796210289
153371_22,45.21017298102379,8.813206553459167
153371_23,69.37839657068253,60.56743669509888
